pdf,output
pdfs/10.1016@0031-9422(75)85324-6.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""Eperua-7,13-dien-15-oic acid"",        ""bioActivity"": """",        ""collectionSpecies"": ""Hymenaea courbaril (Leguminosae)"",        ""collectionSite"": ""Campinas, São Paulo, Brazil"",        ""collectionType"": ""Bark""    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""Lab-13-en-8β-ol-15-oic acid (enantio)"",        ""bioActivity"": """",        ""collectionSpecies"": ""Hymenaea courbaril (Leguminosae)"",        ""collectionSite"": ""Campinas, São Paulo, Brazil"",        ""collectionType"": ""Bark""    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""Labdan-8β-ol-15-oic acid (enantio)"",        ""bioActivity"": """",        ""collectionSpecies"": ""Hymenaea courbaril (Leguminosae)"",        ""collectionSite"": ""Campinas, São Paulo, Brazil"",        ""collectionType"": ""Bark""    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""Sitosterol"",        ""bioActivity"": """",        ""collectionSpecies"": ""Heimia salicifolia (Lythraceae)"",        ""collectionSite"": ""Villa Las Fuentes, Nuevo Leon, Mexico"",        ""collectionType"": ""Leaves""    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""Mannitol"",        ""bioActivity"": """",        ""collectionSpecies"": ""Heimia salicifolia (Lythraceae)"",        ""collectionSite"": ""Villa Las Fuentes, Nuevo Leon, Mexico"",        ""collectionType"": ""Aerial parts""    },    ""Molecule_6"": {        ""IUPAC_nomenclature"": ""Two new quinolizidine alkaloids"",        ""bioActivity"": """",        ""collectionSpecies"": ""Heimia salicifolia (Lythraceae)"",        ""collectionSite"": ""Villa Las Fuentes, Nuevo Leon, Mexico"",        ""collectionType"": ""Aerial parts""    }}"
pdfs/10.1590@S0100-40422005000600010.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""α-calacorene"",        ""bioActivity"": ""Antimicrobial activity against several fungi and bacteria"",        ""collectionSpecies"": ""Pilocarpus riedelianus (Rutaceae)"",        ""collectionSite"": ""Ilhéus – BA, Brazil"",        ""collectionType"": """"    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""β-calacorene"",        ""bioActivity"": ""Antimicrobial activity against several fungi and bacteria"",        ""collectionSpecies"": ""Pilocarpus riedelianus (Rutaceae)"",        ""collectionSite"": ""Ilhéus – BA, Brazil"",        ""collectionType"": """"    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""γ-calacorene"",        ""bioActivity"": ""Antimicrobial activity against several fungi and bacteria"",        ""collectionSpecies"": ""Pilocarpus riedelianus (Rutaceae)"",        ""collectionSite"": ""Ilhéus – BA, Brazil"",        ""collectionType"": """"    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""cadalene"",        ""bioActivity"": ""Antimicrobial activity against several fungi and bacteria"",        ""collectionSpecies"": ""Pilocarpus riedelianus (Rutaceae)"",        ""collectionSite"": ""Ilhéus – BA, Brazil"",        ""collectionType"": """"    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""sesquichamaenol"",        ""bioActivity"": ""Antimicrobial activity against several fungi and bacteria. Specifically active against Staphylococcus aureus, Micrococcus roseus, Bacillus subtilis, Bacillus cereus, Salmonella scholeraesuis, Candida krusei, Cryptococcus laurentii, Rhodotorula rubra, Saccharomyces cerevisiae"",        ""collectionSpecies"": ""Pilocarpus riedelianus (Rutaceae)"",        ""collectionSite"": ""Ilhéus – BA, Brazil"",        ""collectionType"": """"    },    ""Molecule_6"": {        ""IUPAC_nomenclature"": ""1-hydroxy-1,3,5-bisabolatrien-10-one"",        ""bioActivity"": ""Antimicrobial activity against several fungi and bacteria"",        ""collectionSpecies"": ""Pilocarpus riedelianus (Rutaceae)"",        ""collectionSite"": ""Ilhéus – BA, Brazil"",        ""collectionType"": """"    }}"
pdfs/10.1016@0031-9422(91)85060-D.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""3-Geranyl-4-hydroxy-5-(3'',3''-dimethylallyl)-benzoic acid"",    ""bioActivity"": """",    ""collectionSpecies"": ""Rapanea umbellata (Myrsinaceae)"",    ""collectionSite"": ""São Carlos, São Paulo State, Brazil"",    ""collectionType"": """"  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""5-Carboxy-7-(3'',3''-dimethylallyl)-2-(1'-hydroxy-1',5'-dimethylhex-4'-enyl)-2,3-dihydrobenzofuran"",    ""bioActivity"": """",    ""collectionSpecies"": ""Rapanea umbellata (Myrsinaceae)"",    ""collectionSite"": ""São Carlos, São Paulo State, Brazil"",    ""collectionType"": """"  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""6-Carboxy-8-(3'',3''-dimethylallyl)-3α-hydroxy-2α-methyl-2-(4'-methylpent-3'-enyl)-3,4-dihydrobenzopyran"",    ""bioActivity"": """",    ""collectionSpecies"": ""Rapanea umbellata (Myrsinaceae)"",    ""collectionSite"": ""São Carlos, São Paulo State, Brazil"",    ""collectionType"": """"  }}"
pdfs/10.1590@S0100-40422008000400018.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""ácido cafeico"",    ""bioActivity"": """",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""ácido ferúlico"",    ""bioActivity"": """",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""ácido sinápico"",    ""bioActivity"": """",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_4"": {    ""IUPAC_nomenclature"": ""ácido 5-O-cafeoilquínico"",    ""bioActivity"": """",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_5"": {    ""IUPAC_nomenclature"": ""ácido gálico"",    ""bioActivity"": ""inibidora sobre mieloperoxidase (MPO)"",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_6"": {    ""IUPAC_nomenclature"": ""taxifolina"",    ""bioActivity"": """",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_7"": {    ""IUPAC_nomenclature"": ""astilbina"",    ""bioActivity"": """",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_8"": {    ""IUPAC_nomenclature"": ""ourateacatequina"",    ""bioActivity"": """",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_9"": {    ""IUPAC_nomenclature"": ""quercetina 3-O-soforosídeo"",    ""bioActivity"": ""inibidora sobre mieloperoxidase (MPO)"",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_10"": {    ""IUPAC_nomenclature"": ""pteroginina"",    ""bioActivity"": """",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  },  ""Molecule_11"": {    ""IUPAC_nomenclature"": ""pteroginidina"",    ""bioActivity"": """",    ""collectionSpecies"": ""Pterogyne nitens"",    ""collectionSite"": ""Instituto de Botânica, São Paulo – SP"",    ""collectionType"": """"  }}"
pdfs/10.1590@S0103-50532011000700021.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""4-deoxyraputindole C"",        ""bioActivity"": """",        ""collectionSpecies"": ""Raputia praetermissa"",        ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",        ""collectionType"": """"    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""raputimonoindole A"",        ""bioActivity"": """",        ""collectionSpecies"": ""Raputia praetermissa"",        ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",        ""collectionType"": """"    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""5-(4-carbomethoxylfuran-2-yl)-1H-indole (raputimonoindole B)"",        ""bioActivity"": """",        ""collectionSpecies"": ""Raputia praetermissa"",        ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",        ""collectionType"": """"    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""5-(4-methoxymethylfuran-2-yl)-1H-indole (raputimonoindole C)"",        ""bioActivity"": """",        ""collectionSpecies"": ""Raputia praetermissa"",        ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",        ""collectionType"": """"    },    ""Molecule_5"": {        ""IUPAC_nomenclature"": ""hexadecanyl 2-hydroxy-4-methoxy-cinnamate"",        ""bioActivity"": """",        ""collectionSpecies"": ""Raputia praetermissa"",        ""collectionSite"": ""Forest Reserve Adolpho Ducke, Amazonas, Brazil"",        ""collectionType"": """"    }}"
pdfs/10.1590@S0100-46702006000400008.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""(+)-lyoniresinol 3 α-O-β-D-glucopyranoside"",    ""bioActivity"": ""Antioxidant and antitumor-promoting activities"",    ""collectionSpecies"": ""Alibertia sessilis (Vell.) K. Schum. (Rubiaceae)"",    ""collectionSite"": ""Estação Ecológica Experimental de Mogi-Guaçu, São Paulo State, Brazil"",    ""collectionType"": """"  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""(-)-lyoniresinol 3 α-O-β-D-glucopyranoside"",    ""bioActivity"": ""Antioxidant and antitumor-promoting activities"",    ""collectionSpecies"": ""Alibertia sessilis (Vell.) K. Schum. (Rubiaceae)"",    ""collectionSite"": ""Estação Ecológica Experimental de Mogi-Guaçu, São Paulo State, Brazil"",    ""collectionType"": """"  }}"
pdfs/10.1016@S0031-9422(00)88765-8.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""(2S,3S,3aR,5R)-3a-Allyl-5-methoxy-2-(3',4'-methylenedioxyphenyl)-3-methyl-2,3,3a,4,5,6-hexahydro-6-oxobenzofuran"",    ""bioActivity"": """",    ""collectionSpecies"": ""Licaria armeniaca (Lauraceae)"",    ""collectionSite"": ""Ducke Forest Reserve, Manaus (Amazonas)"",    ""collectionType"": """"  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""(2S,3S,3aR,5R)-3a-Allyl-5,7-dimethoxy-2-(3',4'-methylenedioxyphenyl)-3-methyl-2,3,3a,4,5,6-hexahydro-6-oxobenzofuran"",    ""bioActivity"": """",    ""collectionSpecies"": ""Licaria armeniaca (Lauraceae)"",    ""collectionSite"": ""Ducke Forest Reserve, Manaus (Amazonas)"",    ""collectionType"": """"  }}"
pdfs/10.1016@0031-9422(81)80042-8.pdf,"{    ""Molecule_1"": {        ""IUPAC_nomenclature"": ""7-(3-Methyl-2-butenylloxy)-5,6-methylenedioxycoumarin"",        ""bioActivity"": """",        ""collectionSpecies"": ""Pterocaulon balansae"",        ""collectionSite"": ""Surroundings of UNICAMP, Campinas, São Paulo, Brazil"",        ""collectionType"": ""Extraction from aerial parts""    },    ""Molecule_2"": {        ""IUPAC_nomenclature"": ""7-(2,3-Dihydroxy-3-methylbutylloxy)-5,6-methylenedioxy-coumarin"",        ""bioActivity"": """",        ""collectionSpecies"": ""Pterocaulon balansae"",        ""collectionSite"": ""Surroundings of UNICAMP, Campinas, São Paulo, Brazil"",        ""collectionType"": ""Derived via acidic epoxide cleavage from compound 1""    },    ""Molecule_3"": {        ""IUPAC_nomenclature"": ""2',3'-Epoxypuberulin"",        ""bioActivity"": """",        ""collectionSpecies"": ""Pterocaulon lanatum"",        ""collectionSite"": ""Surroundings of UNICAMP, Campinas, São Paulo, Brazil"",        ""collectionType"": ""Derived by epoxidation from compound 6""    },    ""Molecule_4"": {        ""IUPAC_nomenclature"": ""2',3'-Dihydroxypuberulin"",        ""bioActivity"": """",        ""collectionSpecies"": ""Pterocaulon lanatum"",        ""collectionSite"": ""Surroundings of UNICAMP, Campinas, São Paulo, Brazil"",        ""collectionType"": ""Derived from 2',3'-epoxypuberulin (Molecule 3)""    }}"
pdfs/10.1590@S0100-40422009000500005.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""rel-(6S, 9S)-roseosídeo"",    ""bioActivity"": """",    ""collectionSpecies"": ""Piper umbellata (Piperaceae)"",    ""collectionSite"": ""Universidade de São Paulo"",    ""collectionType"": ""Isolated from leaves""  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""Vitexin 2''-O-β-D-glucopyranoside"",    ""bioActivity"": """",    ""collectionSpecies"": ""Piper umbellata (Piperaceae)"",    ""collectionSite"": ""Universidade de São Paulo"",    ""collectionType"": ""Isolated from leaves""  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""Apigenin 8-C-β-D-glucopyranoside"",    ""bioActivity"": """",    ""collectionSpecies"": ""Piper umbellata (Piperaceae)"",    ""collectionSite"": ""Universidade de São Paulo"",    ""collectionType"": ""Isolated from leaves""  },  ""Molecule_4"": {    ""IUPAC_nomenclature"": ""Orientin 8-C-β-D-glucopyranoside"",    ""bioActivity"": """",    ""collectionSpecies"": ""Piper umbellata (Piperaceae)"",    ""collectionSite"": ""Universidade de São Paulo"",    ""collectionType"": ""Isolated from leaves""  },  ""Molecule_5"": {    ""IUPAC_nomenclature"": ""Sesamin"",    ""bioActivity"": """",    ""collectionSpecies"": ""Piper umbellata (Piperaceae)"",    ""collectionSite"": ""Universidade de São Paulo"",    ""collectionType"": ""Isolated from leaves""  },  ""Molecule_6"": {    ""IUPAC_nomenclature"": ""5-hydroxy-7,3',4'-trimethoxyflavone"",    ""bioActivity"": """",    ""collectionSpecies"": ""Piper umbellata (Piperaceae)"",    ""collectionSite"": ""Universidade de São Paulo"",    ""collectionType"": ""Isolated from leaves""  },  ""Molecule_7"": {    ""IUPAC_nomenclature"": ""Velutin"",    ""bioActivity"": """",    ""collectionSpecies"": ""Piper umbellata (Piperaceae)"",    ""collectionSite"": ""Universidade de São Paulo"",    ""collectionType"": ""Isolated from leaves""  },  ""Molecule_8"": {    ""IUPAC_nomenclature"": ""Dihydrocubebin"",    ""bioActivity"": """",    ""collectionSpecies"": ""Piper umbellata (Piperaceae)"",    ""collectionSite"": ""Universidade de São Paulo"",    ""collectionType"": ""Isolated from leaves""  },  ""Molecule_9"": {    ""IUPAC_nomenclature"": ""4-nerolidylcatechol"",    ""bioActivity"": ""Antioxidant activity more potent than alpha-tocopherol; protective against UVB rays"",    ""collectionSpecies"": ""Piper umbellata (Piperaceae)"",    ""collectionSite"": ""Universidade de São Paulo"",    ""collectionType"": ""Isolated from leaves""  }}"
pdfs/10.1021@np050522y.pdf,"{  ""Molecule_1"": {    ""IUPAC_nomenclature"": ""1-(3,4-dihydroxycinnamoyl)cyclopentane-2,3-diol"",    ""bioActivity"": ""Antioxidant"",    ""collectionSpecies"": ""Chimarrhis turbinata (Rubiaceae)"",    ""collectionSite"": ""Reserva do Virol, Belém, PA, Brazil"",    ""collectionType"": ""Isolated from EtOH extract of the leaves""  },  ""Molecule_2"": {    ""IUPAC_nomenclature"": ""trans-chlorogenic acid methyl ester"",    ""bioActivity"": ""Antioxidant"",    ""collectionSpecies"": ""Chimarrhis turbinata (Rubiaceae)"",    ""collectionSite"": ""Reserva do Virol, Belém, PA, Brazil"",    ""collectionType"": ""Isolated from EtOH extract of the leaves""  },  ""Molecule_3"": {    ""IUPAC_nomenclature"": ""cis-chlorogenic acid methyl ester"",    ""bioActivity"": ""Antioxidant"",    ""collectionSpecies"": ""Chimarrhis turbinata (Rubiaceae)"",    ""collectionSite"": ""Reserva do Virol, Belém, PA, Brazil"",    ""collectionType"": ""Isolated from EtOH extract of the leaves""  }}"
